,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,category,BusinessAcceptsBitcoin,RestaurantsDelivery,BusinessAcceptsCreditCards,RestaurantsTakeOut,BYOB,CoatCheck,RestaurantsPriceRange2,GoodForDancing,BYOBCorkage,HasTV,RestaurantsTableService,Alcohol,BikeParking,RestaurantsAttire,Smoking,DogsAllowed,WiFi,HappyHour,WheelchairAccessible,Corkage,DriveThru,GoodForKids,Caters,NoiseLevel,OutdoorSeating,RestaurantsReservations,ByAppointmentOnly,RestaurantsGoodForGroups,Nightlife,Bars,American (New),Mexican,Coffee & Tea,Sandwiches,Breakfast & Brunch,American (Traditional),Event Planning & Services,Beer,Wine & Spirits,Specialty Food,Pizza,Arts & Entertainment,Bakeries,Burgers,Seafood,Shopping,Wineries,Grocery,Cafes,Italian,Delis,Desserts,Salad,Fast Food,Wine Bars,Caterers,Cocktail Bars,Convenience Stores,Ice Cream & Frozen Yogurt,Chinese,Hotels & Travel,Juice Bars & Smoothies,Wine Tasting Room,Japanese,Food Delivery Services,Vegetarian,Asian Fusion,Barbeque,Sushi Bars,Vegan,Tours,Gluten-Free,Tacos,Local Flavor,Health Markets,Chicken Wings,Breweries,Beer Bar,Venues & Event Spaces,Wine Tours,Steakhouses,Food Trucks,French,Health & Medical,Mediterranean,Drugstores,Farmers Market,Tapas/Small Plates,Automotive
1204,CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,1112 State St,Santa Barbara,CA,93101,34.4227118,-119.7032241,3.5,144,"Coffee & Tea, Food, American (Traditional), Gluten-Free, Restaurants, Breakfast & Brunch, Bakeries",,False,True,True,,,2,,,True,,'full_bar',True,'casual',,,u'free',True,,,,True,False,'quiet',True,True,,True,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,TqE83vo_rs4h4EycnuLI6g,Peet's Coffee,1131 State St,Santa Barbara,CA,93101,34.4227473,-119.7041222,4.0,38,"Coffee & Tea, Food",,,True,True,,,1,,,,,,True,,,,u'free',,,,,,,,True,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,bp482wqF6v80AltDNlPDfw,The Blue Owl,5 W Canon Perdido,Santa Barbara,CA,93101,34.420002,-119.700559,4.5,530,"Food, American (New), Thai, Restaurants, Asian Fusion, Desserts, Cafes, Sandwiches, Caterers, Event Planning & Services",False,True,True,True,False,,2,,,False,False,u'beer_and_wine',True,u'casual',,False,u'free',,True,True,,True,True,u'average',True,False,,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,xPwwiAa5YgA0blH_DuBkdw,The Cheese Shop,"811 State St, Ste G",Santa Barbara,CA,93101,34.4196292,-119.7000654,4.5,24,"Cheese Shops, Food, Specialty Food",,,True,,,,2,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,DZdGvf67WEG8ZDRM2fLt1w,Explore Wines Tour,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,48,"Tours, Arts & Entertainment, Transportation, Wineries, Hotels & Travel, Wine Tours, Food, Limos",,,True,,,,2,,,,,,False,,,,u'free',,,,,False,,,,,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,aOVpnuzdFEIp87NpGyNDkA,Itsuki,"7127 Hollister Ave, Ste 30",Goleta,CA,93117,34.4299178571,-119.8775023967,3.0,257,"Restaurants, Soup, Japanese, Sushi Bars",,None,True,True,,,2,,,False,True,'beer_and_wine',False,u'casual',,False,u'no',False,True,,,True,False,u'average',True,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,OzGk7arJv6FPrWqaYSvyKQ,Choi's Oriental Market,"185 S Patterson Ave, Ste D",Santa Barbara,CA,93111,34.4356695,-119.8097733,4.5,175,"Food, Grocery, Korean, Restaurants, International Grocery",,None,True,True,,,2,,,True,,'none',True,'casual',,,'no',,,,,True,False,u'quiet',None,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,tm87DWqehpt79ZInFVmv1w,Mesa Burger - Montecito,1209 Coast Village Rd,Montecito,CA,93108,34.4208,-119.6441438,4.0,53,"Salad, Beer, Wine & Spirits, Burgers, Ice Cream & Frozen Yogurt, Food, American (New), Restaurants, American (Traditional), Chicken Shop",,True,True,True,False,,,,,True,False,u'beer_and_wine',True,,,True,u'no',,True,True,,,False,,True,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,hPzPpfSjgQkpWCD7YjcY-A,Lilac Pâtisserie,1017 State St,Santa Barbara,CA,93101,34.4216848,-119.7026997,4.5,588,"Specialty Food, Health Markets, Restaurants, Gluten-Free, Bakeries, Coffee & Tea, Desserts, Breakfast & Brunch, Food",False,None,True,None,,,2,,,False,False,u'beer_and_wine',True,'casual',,False,u'no',False,True,,False,True,True,'average',None,False,,True,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,e_LmE84zjkowFcQUd4sdfw,Downtown Brewing Co,3755 State St,Santa Barbara,CA,93190,34.4403957,-119.7451305,2.5,15,"Nightlife, Bars, Restaurants, Sports Bars, American (Traditional)",,False,True,True,,,1,,,,,'full_bar',,'casual',,,,,,,,False,,,True,,,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,acqDz7WDsCS3WiLxHVceOg,Café Lido,1111 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4178772027,-119.6693964061,3.5,11,"Italian, Cafes, Mediterranean, Restaurants",,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1215,5tVPbd0gJZHyEEWpXW7vCg,Wing's Restaurant,4427 Hollister Ave,Santa Barbara,CA,93110,34.4397058,-119.7708382,3.5,37,"Restaurants, Chinese",,False,True,True,,,1,,'no',False,,u'beer_and_wine',True,'casual',,,u'no',,,,,True,False,u'quiet',False,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,bPVPZeqMuYtU_yGCb4P-jg,Empty Bowl Gourmet Noodle Bar,"38 W Victoria St, Ste 109",Santa Barbara,CA,93101,34.4235770706,-119.7070423904,4.5,705,"Comfort Food, Asian Fusion, Chinese, Tapas/Small Plates, Noodles, Thai, Restaurants",False,True,True,True,True,,2,,,True,True,u'beer_and_wine',True,'casual',,True,'free',False,True,True,,True,True,'average',True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1217,hYlAyz4RM1kE7ErPhPQ2xw,Rancho San Marcos Golf Course,4600 Hwy 154,Santa Barbara,CA,93105,34.546835,-119.875622,4.5,33,"Barbeque, Golf, Active Life, Restaurants",,,,,,,,,,,,,,,,,,,,,,False,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,vDYkWElzs38G4vzgLqwX-A,Jimmy John's,901 Embarcadero Del Mar,Isla Vista,CA,93117,34.4129247,-119.8573528,3.5,20,"Food, Delis, Sandwiches, Restaurants",,True,True,True,,,1,,,False,False,'none',True,u'casual',,,,,,,,True,,u'average',True,False,,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,E1b_hNr22N2wGkq5Z9fmHw,Juice Ranch,"1187 Coast Village Rd, Ste 5",Santa Barbara,CA,93108,34.4207816,-119.6449207,3.5,21,"Restaurants, Food, Live/Raw Food, Juice Bars & Smoothies, Vegan",,True,True,True,,,,,,True,,,True,,,,,,,,,,,,,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,ubRjukXWkSzHKIYxIcu6Mw,Cucas Restaurant,6527 Madrid Rd,Goleta,CA,93117,34.4123325,-119.8549832,4.0,5,Food,,,True,,,,1,,,,,,True,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,"202 State St, Ste A",Santa Barbara,CA,93101,34.4142018,-119.6916506,4.5,13,"Food, Restaurants, Beer, Wine & Spirits, Italian, Pizza",,,True,True,,,2,,,,,'full_bar',,'casual',,,,,,,,False,,,True,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,sOTBr5NXzRakDMX4XIqUdQ,M. Special Brewing Company,"6860 Cortona Dr, Bldg C",Goleta,CA,93117,34.432786,-119.868537,4.5,139,"Breweries, Food",,True,True,True,,,2,,,,,,True,,,True,,,True,,,True,False,u'loud',,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,WhTRPUduXy3mRBYlmSmsKw,Mission Street Ice Cream and Yogurt - Featuring McConnell's Fine,201 W Mission St,Santa Barbara,CA,93101,34.4283168,-119.7167114,4.5,863,"Ice Cream & Frozen Yogurt, Food, Desserts",,True,True,True,,,2,,,,,,True,,,,u'free',,True,,False,True,False,u'average',,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,I3yiknZLxXVIjYp4WmLz2w,Petrini's Restaurant,5711 Calle Real,Goleta,CA,93117,34.4411637,-119.8225584,3.0,73,"American (New), Italian, Restaurants, Pizza",,False,True,True,,,2,,,True,,u'beer_and_wine',True,u'casual',,,u'free',,,,,True,False,u'average',True,True,,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,OjHy_M9BrUmdJ4L3KCCCWQ,Nimita's Cuisine,,Santa Barbara,CA,93101,34.420334,-119.7107494,4.5,28,"Caterers, Food Delivery Services, Arts & Crafts, Event Planning & Services, Shopping, Cooking Classes, Food",,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,EWl5aixg4hCcuVYpz4BLKQ,Cafe Los Arcos,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.417139,-119.6758097,3.0,10,"American (Traditional), Restaurants",,True,True,True,,,2,,,True,,u'full_bar',,u'casual',,,,True,,,,True,False,u'average',True,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,VOcGcN0bvGU_nzxbJgR5jQ,Bettina,1014 Coast Village Rd,Santa Barbara,CA,93108,34.4225616,-119.6517163,4.5,311,"Restaurants, Italian, Pizza",False,True,True,True,True,,2,,,False,True,u'full_bar',True,u'casual',,True,u'free',True,True,True,,True,True,u'average',True,True,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,PVo1orQ9R7ZHfg90QACh-w,Your Choice,3404 State St,Santa Barbara,CA,93105,34.4406266,-119.7367796,4.0,346,"Restaurants, Thai, Food, Chicken Wings, Ice Cream & Frozen Yogurt, Desserts",False,True,True,True,,,2,,'no',False,False,u'beer_and_wine',True,'casual',,False,u'no',,True,True,False,True,True,'average',False,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,QpsBZDw-fE5r5_M6Vto_qA,Cafe Equilibrium,"6549 Pardall Rd, Unit B",Goleta,CA,93117,34.412912,-119.856032,4.0,95,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Cafes, Desserts, Restaurants, Creperies",,True,True,True,,,1,,,False,,u'none',True,u'casual',,,u'free',,,,,True,True,u'quiet',True,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,xWJjVW8-XqswB-5VugAr7w,Luigi's Pizza & Pasta,5711 Calle Real,Goleta,CA,93117,34.440804,-119.8236746,3.0,6,"Pizza, Restaurants",,True,True,True,,,1,,,,,u'beer_and_wine',,'casual',,,,,,,,True,,,True,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,LIqjZ2fGRbjjMy0ezyuKSQ,Frankland's Crab,1295 Coast Village Rd,Santa Barbara,CA,93108,34.4212447,-119.640407,3.5,27,"Desserts, Seafood, Food, Salad, Live/Raw Food, Nightlife, Cocktail Bars, Restaurants, Bars, Fish & Chips, Sandwiches",,False,True,True,,,2,,,False,False,u'full_bar',True,,,,u'free',True,True,,,True,True,,True,False,,True,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,icGg8xgDJVufg-xptMrDGw,Denny's,3614 State St,Santa Barbara,CA,93105,34.4407049,-119.7409102321,2.5,158,"Restaurants, Coffee & Tea, American (Traditional), Breakfast & Brunch, Food, Diners",False,True,True,True,,,2,,,False,True,u'none',True,'casual',,False,u'free',,True,,,True,True,u'average',True,False,,True,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,7m6idmLldXnI9gwomgESgQ,Angelo's Liquor Store,"5599 Hollister Ave, Ste A",Goleta,CA,93117,34.4354208,-119.8203772,3.0,13,"Beer, Wine & Spirits, Food",,True,True,True,,,2,,,,,,True,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,l7NDxnGzb6z2_H08rtfS0w,La Hacienda Mexican Restaurant,298 Pine Ave,Goleta,CA,93117,34.4350585466,-119.8264455423,4.0,54,"Restaurants, Mexican",False,True,True,True,,,2,,,False,True,u'beer_and_wine',False,'casual',,,u'no',True,True,,,True,True,u'average',True,True,,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,v5jxpGnKbx3vVxs28dgokQ,Saigon Vietnamese Restaurant,3987 State Street,Santa Barbara,CA,93105,34.4395144,-119.7516314,3.0,192,"Restaurants, Vietnamese, Vegetarian",,True,True,True,,,2,,,True,True,u'beer_and_wine',True,u'casual',,,u'no',,,,,True,False,u'quiet',True,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,PUDTWmMzevJdvsueEmnYqw,Hochaya,"7060 Hollister Ave, Ste 101",Goleta,CA,93117,34.43119138,-119.8740625,4.5,35,"Restaurants, Food, Bubble Tea",,True,,True,,,,,,,,,,,,True,,,,,,,,u'average',,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
